Journaliste,Tweet
@jmaphatie,honte tenir propos dgueulasse navez aucun Respect maris samedi Passez votre concours gendarmerie allez lcole faites quelques aprs serez lgitime donner leons Restez votre place 
@jmaphatie,aigri drange point Cest quil prpare belle liste honntes comme 
@jmaphatie,alors enfumer 
@jmaphatie,PatCo alors attend impatience lavis manque 
@jmaphatie,bientt larem lquipe casss monte flche 
@jmaphatie,devrais changer mtier mimiComique tirait beaucoup mieux journaliste juste faire marrer trouve 
@jmaphatie,Excellent reconnat  
@jmaphatie,ceuxci 
@jmaphatie,toujours vous 
@jmaphatie,sommations boulot navait 
@jmaphatie,pens grand dbat avait permis surmonter crise Gilets Jaunes contraire entrons phase dangereuse estime 
@jmaphatie,lections 
@jmaphatie,rpondre votre phrase 
@jmaphatie,Quels Franais semble sympathie toujours majoritaire 
@jmaphatie,justifiez rien 
@jmaphatie,quattend Police arrter Drouet appelle manifestations autorises bloquant raffineries 
@jmaphatie,niveau intellectuel LaREM votre rassure encore notre proche victoire sentez venir nerve temps Merci cette confirmation mlanger LaREM cest comme reste courant 
@jmaphatie,reois 
@jmaphatie,commentaires dune partie lecteurs effrayants niveau haine mpris 
@jmaphatie,tenfonces connerie prendre retraite avant Buzyn reporte lge Dpchetoi saoules 
@jmaphatie,Heureux perche nait tendue 
@jmaphatie,Quand seule source dinfos journaux nationaux droit dabandonner toute chance dtre crdible 
@jmaphatie,Cest entendu 
@jmaphatie,Macron intelligent comme manche 
@jmaphatie,sexpose insultes indigentes caste 
@jmaphatie,Essayer comprendre cest rendre complice pire Laphatisme obscurantisme 
@jmaphatie,Coucou marcheurs mdiacratie autre kiosque Fouquets magasins ferms Capital faisant dizaines chmeurs colre 
@jmaphatie,piti 
@jmaphatie,47 raison derniers messages respirent lestime alors propose quelque chose venez manifester samedi moimme serons petit groupe limage reste manifestants dplacent souvent seuls 
@jmaphatie,Comprendre comprendre Justifier justifier Comprendre justifier Michel Apatride 
@jmaphatie,Dites commentaire dmonstration Montebourg cest bonne cuve redressement 
@jmaphatie,
@jmaphatie,Cest facile lordre triomphe casse attention quil risques dgts humains importants Castaner 
@jmaphatie,commence faire appels tirer gilets jaunes sappelle lappel meurtre cest loi enfin quand justice libre 
@jmaphatie,ratdego 
@jmaphatie,connaissez situation financire 
@jmaphatie,dispositif Sentinelle mobilis samedi giletsjaunes Aujourdhui Rpublique racle fonds tiroirs Lappareil scurit franais proche rupture alerte europe1 
@jmaphatie,Hallucinant cette haine fanatiques vivre ensemble violence respect autres rpublicains dmocratesEt aprs venir pleurer faire barrage prochaine lection 
@jmaphatie,raison Pinochet amp Macron cest chose 
@jmaphatie,coup Bachelet preuve frivolit porte responsabilit tactique inapproprie forces lordre samedi dernier exactions gravissimes ensuivies renvoi grand prfet 
@jmaphatie,LciDirect Faudrait rappeler lexcit Alliance Rodrigues borgn avoir commis dlit 
@jmaphatie,prfr renouveau limpertinence autres 
@jmaphatie,aussi cest propos choc heureusement policier remet place 
@jmaphatie,propos travail journaliste donneznous votre salaire allez mais mrite salaire Alors ditesle mritezToujours rponse 
@jmaphatie,faite mamie dclarationsElle rpond sommations quelle entenduesson avocat regretter bavardage duralexsedlex 
@jmaphatie,vident cest Drouet saccag ChampsElysees cest sortir neries pareilles abstenezvous 
@jmaphatie,savez disait Tocqueville propos suffrage universel Cest systme capables remettre question conscients faon dirigeants bradent depuis longtps dsormais 
@jmaphatie,question penche gauche Dautre manifeste quand veux veux veux Avant revanche tait nombreux avait casseurs pilleurs empche discuter nestce 
@jmaphatie,votre bouche deborde votre laqu pouvoir agonie justice divine jugera 
@jmaphatie,cest votre dfinition linjustice peursi justice sapproprier dtruire autre prtexte pouvez payer devient grave 
@jmaphatie,Lexcite alliance fatigant bavard 
@jmaphatie,grace atteint niveaux journalistiques insouponns niveau nest journalisme cest lart 
@jmaphatie,Putain bande dbile dingue 
@jmaphatie,France France aussi 
@jmaphatie,Parler dhydre endroit cest donner envergure quils nont Cest plutt insectes coprophages cafards autre cloportes quil regarder 
@jmaphatie,perruque 
@jmaphatie,devrais reposer sembles nerfs cest mauvais sant 
@jmaphatie,quil achte saisje pierrealexis Blevin paradis fiscaux guignol Moscovici 
@jmaphatie,
@jmaphatie,Elections europennes selon sondage intentions montre crise giletsjaunes change paysage politique Cest score premier prsidentielles europe1 
@jmaphatie,recupere manifs Parfait Castaner Merci donner munitions 
@jmaphatie,comment assumer comprendre 
@jmaphatie,Totalement daccord nest coutume 
@jmaphatie,btise crasse policier plateau syndicat Alliance collgues terrain reculent devant GiletsJaunes remarquer quil sagit dune guerre position Cest ActeXIX 
@jmaphatie,parfois Quand utiliser langage corporel regard plage forme froide comme rseau social utiliser crit image tant donn autre 
@jmaphatie,Aphatie pires couillons editocrates regrette Gilets Jaunes suffisamment coul cause gauchos comme Toubon sauver vitrines champs 
@jmaphatie,rapport 
@jmaphatie,LaPhraseDuJour Chine certes rgime autoritaire million dmocratie RacismeOrdinaire 
@jmaphatie,information intrt savoir parti progresse rgresse place limportant dinformer contenu surtout mdiocrit linformation saute 
@jmaphatie,dsaccords aspects politique gouvernement semble ntes vousmme daccord toute ligne seriez surpris points commun semblables 
@jmaphatie,journaleux mprise peuple distillant faon cynique propagande systme limit aurait avoir dautresLes nomins 
@jmaphatie,comme rputation maintient lordre franaises scand politiques Bon perdu 
@jmaphatie,cest riche 
@jmaphatie,Heureusement quil sujet lgypte sinon reste grave 
@jmaphatie,Toujours rognon cest juste mtier parler dire alors grand professionnel 
@jmaphatie,
@jmaphatie,il juste quelle dit 
@jmaphatie,dconnecte reprendrai dbat plaisir possible vousVous voyez sommes factieux 
@jmaphatie,Quon croire nombre mdias journalistes dfiance parfois injuste quils suscitent critiques mdias revanche Chers ditocrates continuez comme parfaits 
@jmaphatie,manges choucroute 
@jmaphatie,37dans brasserie cossue Trocadro pourtant manifester planning permet porte lacte1 mdias empars faire simple lment langage clivant couter smantique journalistique 
@jmaphatie,ouais super enfin violences CNEWS GiletsJaunes hynes boulot 
@jmaphatie,Cest parce quil remis votre complice Cohen place faites fixation Dupont AignanOsez linviter quon rigole 
@jmaphatie,demander quelle comptence lONU sujet 
@jmaphatie,
@jmaphatie,Pourquoi 
@jmaphatie,pourtant fabrique consentement existe bien scandaleux parl yeux mdias intrt minimiser leurs propritaires appartiennent caste celle dirigeants 
@jmaphatie,hallucinant arriver Alors partir 
@jmaphatie,interdir manif champ force 
@jmaphatie,Mapathie pouvez comprendre votre nest forcment parole dieu Comprendre cest comprendre Dtourner utiliss doubles manipuler autres assumer 
@jmaphatie,nonces magasins Champs lyses enfin  
@jmaphatie,convaincu quun homme comme rpartie celui lest moi 
@jmaphatie,France nest Venezuela quand 
@jmaphatie,dictatures gauche frquentables quelles solvables comparer procs concernant prsident amricain Maduro 
@jmaphatie,Nouveau samedi manifestations Cest journe risque lordre devra triompher casse europe1 
@jmaphatie,Pourquoi grossire 
@jmaphatie,ntait quune invitation ordre laisse notre gouvernement sombrer drive totalitaire garde part 
@jmaphatie,Arretons recevoir etudiants master chinois repartent jamais longtemps quon laisse envahir gentils discrets 
@jmaphatie,trompez GRANDES largeurs taquet mille toute moins Franais mille 010 panique europennes arrivent moins listes compterons marge derreur 
@jmaphatie,chien chien auras nonoss 
@jmaphatie,colre Arrtez conneries colre mautorise aller brler Porsche saccager larc Triomphe dvaliser lApple Store 
@jmaphatie,triste coeure dnigrement systmatique 
@jmaphatie,droite comprend mieux rsultats maintenant cest loterie personne droite gauche tweet 
@jmaphatie,haine Melenchon serait porter intrt mprise arriviste cette girouette exister homme dangereux notre quil serait mettre propre intrt mpris dgot voil 
@jmaphatie,Sinon toujours apolitique 
@jmaphatie,Entre niveau journalisme combien temps navez rellement travailler sujet argumentaire objectivit sources vrification sources 
@jmaphatie,sagit dune illustration lamour classe certains gilets jaune Mlenchonnistes 
@jmaphatie,srieusement lisez dernier livre branco crpuscule verrez malmne rpublique 
@jmaphatie,prenez srieux nest vraiment srieux 
@jmaphatie,Toujours colre copain Patrick Petit rancunier 
@jmaphatie,croit demande preuves 
@jmaphatie,Avant dessayer penser devrais apprendre parler franais Quant proche victoire marre suppose Saint Glinglin 
@jmaphatie,pourtant excellent supplment 
@jmaphatie,aphatie manif dclar tant jeune  
@jmaphatie,lcrire avant rcrire tonnant 
@jmaphatie,cest fatigant rpter boucle lments langage gouvernement psittacisme 
@jmaphatie,choix 
@jmaphatie,perso dirig secte mal 
@jmaphatie,Aphatie crit raconte pires saloperies fascinantes tl sauver Fouquets 
@jmaphatie,minable mec selon anciens soutient nulissime vous finalement servez rien GiletsJaunes Acte19 ActeXIX 
@jmaphatie,Lequel 
@jmaphatie,rpartie niveau intellectuel continue 
@jmaphatie,Des lments pars guerre civileEstce quApathie compte quil crit 
@jmaphatie,parti politique appartient dcrbr 
@jmaphatie,toute nouvelle ralitLes immortels retournent leur 
@jmaphatie,serait comme JeanMichel Apathie journaliste fabuleux sidrant remarquable 
@jmaphatie,foire 
@jmaphatie,culpabilisez jeanmichmiche vieux transistor quelle lmission grsille toujours rception 
@jmaphatie,insulte haute secrtaire droits lhomme quand dirigeant franais leurs responsabilits cest biais devenu crdible 
@jmaphatie,Etonnant 
@jmaphatie,Tagueule apathie marre Laissez faire notre police vrais journalistes 
@jmaphatie,quelle surprise  
@jmaphatie,Tiens apathique rponse 
@jmaphatie,semaine dernire chaos mdias pleurent police larmes crocodiles Aujourdhui moment savent parler plateaux retapait flics exemple recommence 
@jmaphatie,journalisme comptoir encore 
@jmaphatie,PAN cible Dimanche 
@jmaphatie,Macron chec chiens garde quelques autres GiletsJaunes ActeXIX 
@jmaphatie,Lidiot village encore parl 
@jmaphatie,Merci 
@jmaphatie,Puisque quil parat comprendre cest justifier comprennent drive autoritaire gouvernement complices prsident dictateur France Acte19 GiletsJaunes MacronDemission MacronCompliceDuPire 
@jmaphatie,belle brochette manque bouffeur fainant rouquin 
@jmaphatie,bloquer figures choisies mediay prets fairecest vraiment bordel teteun depistage senilit precoce necessairerienComprisApathie 
@jmaphatie,hberg quand retrouv logement cest normal 
@jmaphatie,marigot 
@jmaphatie,bouffer aprs blanc attendons manger nation nation branleurs jouer avance 
@jmaphatie,dbiles pareil aller 
@jmaphatie,Exact mdias politiques dniles Black ntaient Paris ctait annonc leurs rseaux Jespre relcher pense quils revenir samedi prochain limpression cest semaine 
@jmaphatie,Cest simplement opportuniste comme Ruffin 
@jmaphatie,Apathie cest juste troll fait 
@jmaphatie,Dsol brebis galeuses partout 
@jmaphatie,tronches gagnants 
@jmaphatie,comme ctait France faire dbat retrait dautant cest dcision personne forc cest ridicule dautant abord sujet dautre lactu 
@jmaphatie,passages lacte comme vient darriver DrouetMais alarmant passer vido rondpoint incendi petit groupe cagoul 
@jmaphatie,seulement mchant aussi 
@jmaphatie,Disons quil connait monte progressive lente courbe arrivera chance lctions 
@jmaphatie,Tellement facile parler depuis plateau tl 
@jmaphatie,vraiment discuter assener jugements personnels Votre parlotte expliquerait largesses notre systme lendroit innombrables laquets devrions satisfaire 
@jmaphatie,Comme pourrez saviez pasIncitation 
@jmaphatie,17Si coutiez rpte vraiment depuis semaines plutt vautrer mpris suffisamment dtestable soulign chaque faites preuve sauriez finalement capables penser euxmmes 
@jmaphatie,Lolienne Nice 
@jmaphatie,belle brochette dintellectuelsPassez belle soire 
@jmaphatie,journalisme rattache votre message sarcasmes rares exceptions prs toujours adress lopposition tonnant 
@jmaphatie,France colre 
@jmaphatie,dmocratie reprsentative souffle belle revendication auriez privatisation aviez 
@jmaphatie,queffectivement apparteniez droite trs droite imaginer Monsieur considrer vident journalistes fussentils droite puissent hommes cest drle 
@jmaphatie,personne bloquer aphatie 
@jmaphatie,killGJ ditorialistes cest mmes dautres 
@jmaphatie,Cest toujours facile railler DupontAignan colle peau prendre pouvoir vaillant journaliste vous assoiff vrit sabaisse tonnamment avaler goulment couleuvres lofficielle bienpensance 
@jmaphatie,Alors tocards 39me presse mondiale Encphalogramme toujours 
@jmaphatie,suggre place numro vert anonyme dnoncer dangereux activistes entretiennent violence manifs Liste exhaustive Macron etc 
@jmaphatie,Apathieconfondre marxisme anti religion ailleurs talibanisme mouvement religieux chosemieux reflechir avant anneries amalgame dangereux insulte publique condamnable penalement 
@jmaphatie,juste saine colre votre gourou 
@jmaphatie,pouvons rpublicain opposant politique librale actuelle aller fouiner tweets retweet nhsitez faire correctement verrez opposition violences 
@jmaphatie,adresseDonne passer facho merde 
@jmaphatie,Apathie plutt Antipathie Abruti Aplati 
@jmaphatie,SYSTME coute 
@jmaphatie,tonnant 
@jmaphatie,Cest simple ntes connu jmpathetique cest votre mtier 
@jmaphatie,mots JeanMichelY mots 
@jmaphatie,comprendre causant poste depuis annesau mieux cest lincomptence 
@jmaphatie,Merci galement Lancelin attitude bling bling Merci cette zenitude coute plateau 
@jmaphatie,dfend collgues besoin mritent bienface quon 
@jmaphatie,Cest marrant votre ccit quil sagit sinformer dcembre compagnie cest retrouve intervenir ordre protger grille llyseSamedi prochain cest larme place 
@jmaphatie,Quelquun Mairie Paris mexpliquer faire voter citoyens embellirparis cest faire gagner projets moins votes Belle arnaque entre euros 
